location[0],location[1],index,state,age,if_migra,mature,div_time,maxDiv,nDiv,cell_cycle,life_span,prob,prob_0,EGFR,IGF1R,AKT,ERK,a_ERK,a_AKT,GSK3b,IRF1,Gal9,pten
41,43,340,quiescent,32.5,17,14,14.5,8,1,14,192,1,0.1507,0.207223,0.230667,0.847791,0.845902,7.15,44,0.542825,0.602291,0.678554,0
45,59,341,quiescent,54.5,13,14,19.5,8,2,14,192,1,0.150719,0.207131,0.23181,0.84801,0.846059,7.15,44,0.542862,0.602331,0.678608,0
39,52,342,quiescent,37,26,14,20.5,8,1,14,192,1,0.150667,0.206762,0.228746,0.847413,0.845637,7.15,44,0.542744,0.602201,0.678421,0
46,58,343,quiescent,24.5,1,14,24.5,8,0,14,192,1,0.150701,0.207003,0.230718,0.847804,0.845909,7.15,44,0.542825,0.602291,0.67855,0
43,40,345,quiescent,31,14,14,16.5,8,1,14,192,1,0.15071,0.207294,0.231232,0.847905,0.84598,7.15,44,0.542844,0.602311,0.678577,0
58,55,346,quiescent,27,6,14,27,8,0,14,192,1,0.150732,0.207215,0.232628,0.848161,0.846171,7.15,44,0.542884,0.602354,0.678637,0
38,51,347,quiescent,49,2,14,15.5,8,2,14,192,1,0.150679,0.206879,0.229494,0.84755,0.845739,7.15,44,0.542766,0.602225,0.678456,0
57,41,349,quiescent,50,4,14,17,8,2,14,192,1,0.150726,0.207239,0.23223,0.848087,0.846116,7.15,44,0.542866,0.602333,0.678602,0
37,49,350,alive,70.5,45,14,7,8,3,14,192,0,0.150683,0.207209,0.228133,0.846979,0.845536,7.15,44,0.467314,0.514357,0.388527,0
57,57,352,quiescent,29,10,14,14.5,8,1,14,192,1,0.150736,0.207253,0.232846,0.848204,0.8462,7.15,44,0.542893,0.602364,0.678651,0
55,41,354,quiescent,47.5,47,14,25.5,8,1,14,192,1,0.150708,0.207095,0.231133,0.847883,0.845965,7.15,44,0.542831,0.602296,0.678546,0
58,57,355,quiescent,43,38,14,14.5,8,2,14,192,1,0.150742,0.207298,0.233217,0.848272,0.846251,7.15,44,0.542905,0.602377,0.67867,0
55,58,356,quiescent,47.5,47,14,14,8,2,14,192,1,0.150732,0.207232,0.232627,0.848167,0.84617,7.15,44,0.542881,0.602349,0.678613,0
40,57,357,quiescent,38,28,14,14,8,1,14,192,1,0.150701,0.206931,0.230744,0.847799,0.845912,7.15,44,0.54282,0.602285,0.678542,0
59,52,358,quiescent,16,32,14,16,8,0,14,192,1,0.150726,0.207199,0.232276,0.848094,0.846122,7.15,44,0.542869,0.602337,0.678613,0
42,40,359,quiescent,35.5,23,14,20.5,8,1,14,192,1,0.150722,0.207411,0.231986,0.848047,0.846084,7.15,44,0.54287,0.602339,0.678617,0
39,55,360,quiescent,27,6,14,27,8,0,14,192,1,0.150679,0.206799,0.229454,0.847546,0.845733,7.15,44,0.542773,0.602233,0.678468,0
38,49,362,quiescent,38,28,14,19.5,8,1,14,192,1,0.150689,0.207014,0.230092,0.847662,0.845822,7.15,44,0.542784,0.602244,0.678484,0
49,39,363,quiescent,41.5,35,14,27,8,1,14,192,1,0.150703,0.207097,0.230773,0.847826,0.845916,7.15,44,0.542826,0.602291,0.678536,0
60,53,363,quiescent,35,22,14,19.5,8,1,14,192,1,0.150738,0.207283,0.232999,0.848229,0.846221,7.15,44,0.542894,0.602365,0.678653,0
39,56,364,quiescent,35,22,14,19.5,8,1,14,192,1,0.150688,0.20685,0.230025,0.847658,0.845813,7.15,44,0.542794,0.602256,0.6785,0
59,47,365,quiescent,33.5,19,14,17,8,1,14,192,1,0.150742,0.20737,0.233294,0.848281,0.846262,7.15,44,0.542896,0.602366,0.678649,0
38,48,366,quiescent,34.5,21,14,19.5,8,1,14,192,1,0.150697,0.207101,0.230559,0.847753,0.845886,7.15,44,0.5428,0.602262,0.678508,0
59,49,367,quiescent,34,20,14,17,8,1,14,192,1,0.15073,0.207257,0.232499,0.848134,0.846153,7.15,44,0.542873,0.602341,0.678615,0
39,46,368,quiescent,37,26,14,15.5,8,1,14,192,1,0.1507,0.207168,0.230691,0.847788,0.845905,7.15,44,0.542813,0.602276,0.678529,0
52,39,369,quiescent,102,12,14,19,8,5,14,192,1,0.150726,0.207204,0.232185,0.848091,0.84611,7.15,44,0.542864,0.602331,0.678581,0
41,41,370,quiescent,47.5,47,14,14,8,2,14,192,1,0.150724,0.207442,0.232143,0.848074,0.846105,7.15,44,0.542877,0.602347,0.678632,0
59,45,371,quiescent,29,10,14,14.5,8,1,14,192,1,0.15075,0.207442,0.233787,0.848371,0.846329,7.15,44,0.542909,0.60238,0.678667,0
60,51,372,quiescent,33.5,19,14,15.5,8,1,14,192,1,0.150738,0.207307,0.233023,0.848232,0.846225,7.15,44,0.542892,0.602362,0.678648,0
39,44,373,quiescent,31,14,14,16.5,8,1,14,192,1,0.150722,0.2074,0.23203,0.848043,0.846089,7.15,44,0.542866,0.602335,0.678618,0
56,59,374,quiescent,49,2,14,14,8,2,14,192,1,0.150751,0.207366,0.233744,0.848378,0.846323,7.15,44,0.542926,0.6024,0.678701,0
39,45,375,quiescent,35,22,14,21,8,1,14,192,1,0.150711,0.207278,0.23134,0.847913,0.845994,7.15,44,0.542838,0.602304,0.678571,0
59,44,376,quiescent,37,26,14,19,8,1,14,192,1,0.15075,0.207444,0.233764,0.848367,0.846326,7.15,44,0.542907,0.602378,0.678664,0
59,54,377,quiescent,36.5,25,14,18.5,8,1,14,192,1,0.150733,0.20723,0.232688,0.848172,0.846179,7.15,44,0.542886,0.602356,0.67864,0
60,52,378,quiescent,29.5,11,14,15,8,1,14,192,1,0.150737,0.207288,0.23295,0.848219,0.846214,7.15,44,0.542891,0.602361,0.678647,0
49,40,379,quiescent,15,30,14,15,8,0,14,192,1,0.150688,0.206998,0.229876,0.84765,0.845792,7.15,44,0.542795,0.602256,0.678488,0
39,57,380,quiescent,37.5,27,14,19.5,8,1,14,192,1,0.150701,0.206922,0.230746,0.847798,0.845912,7.15,44,0.542819,0.602284,0.678539,0
55,39,381,quiescent,87.5,31,14,17,8,3,14,192,1,0.150734,0.207259,0.232732,0.848189,0.846185,7.15,44,0.542884,0.602353,0.67862,0
51,39,382,quiescent,68,40,14,14,8,3,14,192,1,0.150715,0.207147,0.231538,0.84797,0.846021,7.15,44,0.542821,0.602281,0.678458,0
43,59,383,quiescent,44,40,14,17,8,1,14,192,1,0.150726,0.207156,0.23228,0.848096,0.846124,7.15,44,0.542876,0.602345,0.678629,0
38,55,384,quiescent,56,16,14,26.5,8,2,14,192,1,0.150684,0.206832,0.229808,0.847611,0.845782,7.15,44,0.542784,0.602245,0.678485,0
48,59,385,quiescent,68,40,14,15,8,3,14,192,1,0.150727,0.207204,0.23228,0.848104,0.846124,7.15,44,0.54288,0.60235,0.678633,0
49,38,386,quiescent,42.5,37,14,19,8,1,14,192,1,0.150719,0.20722,0.231775,0.848019,0.846054,7.15,44,0.542863,0.602331,0.678593,0
47,59,387,quiescent,50.5,5,14,20,8,2,14,192,1,0.150723,0.207176,0.232072,0.848063,0.846095,7.15,44,0.542872,0.602342,0.678623,0
45,39,388,quiescent,44.5,41,14,30.5,8,1,14,192,1,0.150707,0.207234,0.231069,0.847877,0.845957,7.15,44,0.542841,0.602307,0.678569,0
58,43,388,quiescent,35.5,23,14,16,8,1,14,192,1,0.150731,0.207292,0.232581,0.848151,0.846164,7.15,44,0.542874,0.602342,0.678615,0
41,58,389,quiescent,56,16,14,36.5,8,1,14,192,1,0.150725,0.207101,0.232223,0.848082,0.846116,7.15,44,0.542872,0.602341,0.678623,0
56,41,390,quiescent,37.5,27,14,15.5,8,1,14,192,1,0.150716,0.20716,0.231625,0.847974,0.846033,7.15,44,0.542847,0.602312,0.678571,0
60,47,391,quiescent,30,12,14,15.5,8,1,14,192,1,0.150768,0.207569,0.234893,0.848575,0.84648,7.15,44,0.542947,0.602421,0.678727,0
50,39,392,quiescent,33,18,14,16.5,8,1,14,192,1,0.150708,0.207112,0.231072,0.847883,0.845957,7.15,44,0.542834,0.602299,0.678544,0
41,40,393,quiescent,57.5,19,14,14.5,8,2,14,192,1,0.150737,0.20755,0.232922,0.848222,0.846212,7.15,44,0.542901,0.602374,0.678668,0
61,50,394,quiescent,47,46,14,16,8,2,14,192,1,0.150757,0.207468,0.234196,0.848448,0.846385,7.15,44,0.542928,0.602401,0.678703,0
42,59,395,quiescent,54,12,14,25.5,8,2,14,192,1,0.150738,0.207215,0.233024,0.848233,0.846226,7.15,44,0.5429,0.602371,0.678666,0
44,39,396,quiescent,35.5,23,14,18,8,1,14,192,1,0.150714,0.207313,0.231498,0.847957,0.846017,7.15,44,0.542855,0.602323,0.678593,0
58,42,397,quiescent,33.5,19,14,16.5,8,1,14,192,1,0.150733,0.207308,0.232722,0.848177,0.846183,7.15,44,0.54288,0.602348,0.678625,0
40,58,398,quiescent,34.5,21,14,14,8,1,14,192,1,0.150719,0.207053,0.231869,0.848014,0.846067,7.15,44,0.542859,0.602327,0.678602,0
42,58,399,quiescent,19,38,14,19,8,0,14,192,1,0.150716,0.207058,0.231667,0.847979,0.846039,7.15,44,0.542854,0.602322,0.678595,0
55,40,400,quiescent,48.5,1,14,19,8,2,14,192,1,0.15072,0.207171,0.231856,0.848021,0.846065,7.15,44,0.542856,0.602323,0.678582,0
58,56,402,quiescent,29.5,11,14,14.5,8,1,14,192,1,0.150736,0.207248,0.23285,0.848203,0.846201,7.15,44,0.542892,0.602363,0.67865,0
38,52,403,quiescent,36.5,25,14,17.5,8,1,14,192,1,0.150677,0.206835,0.229373,0.84753,0.845723,7.15,44,0.542764,0.602222,0.678452,0
42,39,407,quiescent,54.5,13,14,14,8,2,14,192,1,0.150735,0.207526,0.232811,0.848202,0.846197,7.15,44,0.542898,0.602369,0.678661,0
54,59,408,quiescent,59.5,23,14,14,8,2,14,192,1,0.150742,0.207312,0.233211,0.84828,0.846251,7.15,44,0.542845,0.602303,0.678422,0
57,58,409,quiescent,30.5,13,14,14.5,8,1,14,192,1,0.150744,0.207318,0.233356,0.848301,0.84627,7.15,44,0.542912,0.602384,0.678679,0
46,60,410,quiescent,66,36,14,14.5,8,3,14,192,1,0.150741,0.207307,0.233132,0.848262,0.846241,7.15,44,0.542908,0.602381,0.67868,0
38,53,411,quiescent,48.5,1,14,20.5,8,2,14,192,1,0.150678,0.206809,0.22938,0.847533,0.845724,7.15,44,0.542766,0.602225,0.678455,0
61,51,412,quiescent,32.5,17,14,17,8,1,14,192,1,0.150752,0.20742,0.233902,0.848394,0.846345,7.15,44,0.542921,0.602393,0.678692,0
55,59,413,quiescent,30.5,13,14,16,8,1,14,192,1,0.150747,0.20734,0.233481,0.84833,0.846288,7.15,44,0.542917,0.60239,0.678687,0
58,58,414,quiescent,30,12,14,14,8,1,14,192,1,0.15075,0.207363,0.233749,0.848372,0.846324,7.15,44,0.542925,0.602398,0.678701,0
59,56,415,quiescent,49,2,14,15.5,8,2,14,192,1,0.150741,0.207292,0.233206,0.848269,0.84625,7.15,44,0.542904,0.602376,0.678669,0
37,54,416,quiescent,53.5,11,14,16,8,2,14,192,1,0.150688,0.206863,0.230035,0.847654,0.845815,7.15,44,0.542789,0.60225,0.678492,0
37,50,417,alive,53,10,14,6.5,8,3,14,192,0,0.150677,0.207144,0.226807,0.846612,0.845349,7.15,44,0.459556,0.506204,0.373357,0
49,57,417,quiescent,16,32,14,16,8,0,14,192,1,0.150688,0.206914,0.229923,0.847655,0.845799,7.15,44,0.542798,0.602261,0.678505,0
43,39,418,quiescent,38,28,14,20,8,1,14,192,1,0.150724,0.207409,0.232072,0.848064,0.846096,7.15,44,0.542874,0.602343,0.678623,0
44,59,419,quiescent,24.5,1,14,24.5,8,0,14,192,1,0.150721,0.207135,0.231934,0.848032,0.846076,7.15,44,0.542865,0.602334,0.678613,0
48,38,420,quiescent,29,10,14,14,8,1,14,192,1,0.150717,0.207224,0.231618,0.847989,0.846032,7.15,44,0.54286,0.602328,0.678593,0
47,39,421,quiescent,14,28,14,14,8,0,14,192,1,0.1507,0.207129,0.230635,0.847798,0.845897,7.15,44,0.542826,0.602291,0.67854,0
38,47,422,quiescent,40,32,14,22,8,1,14,192,1,0.150706,0.2072,0.231121,0.847862,0.845964,7.15,44,0.542821,0.602284,0.67854,0
58,41,423,quiescent,32,16,14,16,8,1,14,192,1,0.150737,0.207332,0.232933,0.848216,0.846212,7.15,44,0.542887,0.602356,0.678636,0
38,46,424,quiescent,28.5,9,14,14,8,1,14,192,1,0.150717,0.207309,0.231764,0.847987,0.846052,7.15,44,0.542845,0.602311,0.678578,0
52,59,425,quiescent,101,10,14,27,8,3,14,192,1,0.150733,0.207243,0.232603,0.848169,0.846168,7.15,44,0.542833,0.60229,0.678419,0
37,47,426,quiescent,37,26,14,14,8,1,14,192,1,0.150724,0.207345,0.232247,0.848067,0.846118,7.15,44,0.542853,0.602319,0.678589,0
61,54,427,quiescent,47,46,14,14,8,2,14,192,1,0.150749,0.207363,0.233711,0.848362,0.846319,7.15,44,0.542919,0.602392,0.678692,0
38,57,429,quiescent,47.5,47,14,14,8,2,14,192,1,0.150702,0.20692,0.230834,0.847813,0.845924,7.15,44,0.542821,0.602286,0.678542,0
59,43,430,quiescent,33.5,19,14,14,8,1,14,192,1,0.150749,0.207439,0.233708,0.848357,0.846318,7.15,44,0.542907,0.602377,0.678665,0
38,44,431,quiescent,37.5,27,14,16,8,1,14,192,1,0.150742,0.207562,0.233257,0.848271,0.846257,7.15,44,0.542903,0.602375,0.678672,0
38,43,432,quiescent,55.5,15,14,15,8,2,14,192,1,0.150756,0.207702,0.23413,0.848435,0.846377,7.15,44,0.542937,0.602412,0.678727,0
46,39,434,quiescent,32.5,17,14,16,8,1,14,192,1,0.150703,0.207171,0.230778,0.847823,0.845917,7.15,44,0.542831,0.602297,0.678552,0
60,46,435,quiescent,51.5,7,14,18,8,2,14,192,1,0.15078,0.207668,0.235682,0.848718,0.846588,7.15,44,0.542911,0.602374,0.678528,0
59,55,435,quiescent,20,40,14,20,8,0,14,192,1,0.150737,0.207256,0.232913,0.848214,0.84621,7.15,44,0.542894,0.602364,0.678652,0
61,53,436,quiescent,34.5,21,14,19,8,1,14,192,1,0.150748,0.207368,0.23366,0.848351,0.846312,7.15,44,0.542915,0.602388,0.678686,0
37,48,436,quiescent,42.5,37,14,23.5,8,1,14,192,1,0.150713,0.207234,0.2316,0.847942,0.846029,7.15,44,0.54283,0.602294,0.678555,0
60,48,437,quiescent,33,18,14,15,8,1,14,192,1,0.150756,0.207472,0.234138,0.848437,0.846377,7.15,44,0.542924,0.602396,0.678693,0
46,38,438,quiescent,33.5,19,14,15.5,8,1,14,192,1,0.150718,0.207296,0.231731,0.848005,0.846048,7.15,44,0.542865,0.602334,0.678606,0
55,60,439,quiescent,52,8,14,17,8,2,14,192,1,0.150764,0.207484,0.234569,0.848532,0.846436,7.15,44,0.542954,0.60243,0.678744,0
47,38,440,quiescent,32,16,14,16.5,8,1,14,192,1,0.150716,0.207246,0.231595,0.847983,0.846029,7.15,44,0.542861,0.602329,0.678596,0
38,56,441,quiescent,16,32,14,16,8,0,14,192,1,0.150692,0.206867,0.230261,0.847701,0.845845,7.15,44,0.542801,0.602263,0.678511,0
60,54,442,quiescent,33.5,19,14,17.5,8,1,14,192,1,0.15074,0.207291,0.233134,0.848255,0.84624,7.15,44,0.5429,0.602371,0.678662,0
46,59,443,quiescent,33,18,14,16,8,1,14,192,1,0.15072,0.207147,0.231874,0.848024,0.846068,7.15,44,0.542865,0.602334,0.678612,0
56,40,444,quiescent,38,28,14,16,8,1,14,192,1,0.150725,0.207221,0.232196,0.848083,0.846111,7.15,44,0.542867,0.602334,0.678601,0
61,52,445,quiescent,35,22,14,17.5,8,1,14,192,1,0.150749,0.207388,0.233723,0.848361,0.84632,7.15,44,0.542916,0.602388,0.678686,0
40,40,446,quiescent,59,22,14,35,8,1,14,192,1,0.150756,0.207713,0.234057,0.848434,0.846368,7.15,44,0.54294,0.602415,0.678727,0
60,55,449,quiescent,40.5,33,14,26.5,8,1,14,192,1,0.150743,0.20731,0.233338,0.848293,0.846268,7.15,44,0.542908,0.602379,0.678674,0
57,42,451,quiescent,36,24,14,36,8,0,14,192,1,0.15072,0.207199,0.231872,0.848019,0.846067,7.15,44,0.542853,0.602319,0.678582,0
61,47,452,quiescent,35,22,14,20,8,1,14,192,1,0.150795,0.207785,0.23664,0.848891,0.846718,7.15,44,0.543002,0.602481,0.678813,0
41,60,454,quiescent,48.5,1,14,17,8,2,14,192,1,0.150754,0.20732,0.23398,0.84841,0.846357,7.15,44,0.54293,0.602404,0.678713,0
38,58,455,quiescent,31,14,14,17,8,1,14,192,1,0.150713,0.206988,0.231499,0.847941,0.846016,7.15,44,0.542845,0.602311,0.678579,0
50,38,456,quiescent,53.5,11,14,19,8,2,14,192,1,0.150725,0.207236,0.232095,0.848079,0.846098,7.15,44,0.542695,0.602123,0.677894,0
38,45,458,quiescent,15.5,31,14,15.5,8,0,14,192,1,0.150729,0.207428,0.232493,0.848128,0.846153,7.15,44,0.542874,0.602342,0.678623,0
62,50,459,quiescent,56.5,17,14,16,8,2,14,192,1,0.150773,0.207595,0.23519,0.848629,0.84652,7.15,44,0.54296,0.602435,0.678751,0
39,43,460,quiescent,40,32,14,18.5,8,1,14,192,1,0.150735,0.207526,0.232833,0.848196,0.846199,7.15,44,0.542902,0.602376,0.678682,0
39,58,461,quiescent,29,10,14,14,8,1,14,192,1,0.150715,0.207011,0.231589,0.847959,0.846029,7.15,44,0.542849,0.602316,0.678585,0
54,37,462,quiescent,92.5,41,14,17.5,8,4,14,192,1,0.150765,0.207468,0.234594,0.848544,0.846441,7.15,44,0.542938,0.60241,0.678679,0
57,59,464,quiescent,56,16,14,21.5,8,2,14,192,1,0.150755,0.207399,0.234047,0.848432,0.846365,7.15,44,0.542936,0.602411,0.678718,0
59,41,465,quiescent,39,30,14,17,8,1,14,192,1,0.15075,0.20744,0.23376,0.848368,0.846325,7.15,44,0.542913,0.602385,0.678677,0
61,49,466,quiescent,30,12,14,16,8,1,14,192,1,0.150764,0.207536,0.234667,0.848533,0.846449,7.15,44,0.542942,0.602416,0.678722,0
59,57,467,quiescent,36,24,14,16,8,1,14,192,1,0.150748,0.207345,0.233627,0.848348,0.846307,7.15,44,0.542919,0.602392,0.678692,0
40,59,468,quiescent,44.5,41,14,27,8,1,14,192,1,0.15074,0.207192,0.233113,0.848248,0.846238,7.15,44,0.542901,0.602373,0.678669,0
59,42,469,quiescent,36.5,25,14,19,8,1,14,192,1,0.150749,0.207435,0.233699,0.848357,0.846317,7.15,44,0.54291,0.602381,0.678671,0
49,58,469,quiescent,29,10,14,14,8,1,14,192,1,0.150706,0.207053,0.231021,0.847866,0.84595,7.15,44,0.542837,0.602303,0.678565,0
43,38,470,quiescent,52.5,9,14,14,8,2,14,192,1,0.150738,0.207531,0.23298,0.848234,0.846221,7.15,44,0.542903,0.602376,0.67867,0
50,58,471,quiescent,30,12,14,30,8,0,14,192,1,0.150708,0.207069,0.231135,0.847888,0.845966,7.15,44,0.54284,0.602307,0.678571,0
59,58,472,quiescent,35.5,23,14,17,8,1,14,192,1,0.150758,0.207413,0.234201,0.848455,0.846386,7.15,44,0.542939,0.602414,0.678724,0
60,56,473,quiescent,37.5,27,14,15.5,8,1,14,192,1,0.150748,0.207344,0.233645,0.84835,0.84631,7.15,44,0.542918,0.602391,0.678691,0
54,60,474,quiescent,68,40,14,24,8,3,14,192,1,0.150762,0.207472,0.234438,0.84851,0.846419,7.15,44,0.542772,0.602207,0.678017,0
58,59,476,quiescent,36.5,25,14,21.5,8,1,14,192,1,0.150761,0.207443,0.234431,0.848501,0.846417,7.15,44,0.542949,0.602425,0.67874,0
62,51,477,quiescent,38,28,14,19,8,1,14,192,1,0.150768,0.207543,0.234865,0.84857,0.846476,7.15,44,0.542952,0.602427,0.67874,0
37,55,479,quiescent,37,26,14,19,8,1,14,192,1,0.150691,0.206873,0.230238,0.847691,0.845841,7.15,44,0.542798,0.60226,0.678507,0
59,59,480,quiescent,30.5,13,14,14,8,1,14,192,1,0.150769,0.207495,0.234916,0.848589,0.846483,7.15,44,0.542965,0.602443,0.678765,0
57,40,481,quiescent,30.5,13,14,16.5,8,1,14,192,1,0.150733,0.207285,0.232661,0.848168,0.846175,7.15,44,0.542881,0.60235,0.678625,0
49,37,483,alive,54,12,14,16.5,8,2,14,192,0.0602522,0.150736,0.207374,0.2328,0.848203,0.846196,7.15,44,0.531142,0.587963,0.62226,0
48,37,483,quiescent,64,32,14,15.5,8,3,14,192,1,0.150734,0.20738,0.232686,0.848183,0.84618,7.15,44,0.541982,0.601243,0.674858,0
39,59,484,quiescent,33.5,19,14,19.5,8,1,14,192,1,0.150729,0.207109,0.23245,0.848123,0.846147,7.15,44,0.542878,0.602348,0.678632,0
37,52,484,quiescent,46,44,14,27.5,8,1,14,192,1,0.150689,0.206916,0.230074,0.84766,0.84582,7.15,44,0.542786,0.602246,0.678487,0
58,40,485,quiescent,32.5,17,14,18,8,1,14,192,1,0.150742,0.207363,0.233247,0.848276,0.846255,7.15,44,0.542899,0.60237,0.678654,0
37,45,486,quiescent,48,0,14,19,8,2,14,192,1,0.150749,0.207589,0.233741,0.848357,0.846324,7.15,44,0.542911,0.602382,0.678679,0
44,60,487,quiescent,34,20,14,18,8,1,14,192,1,0.150737,0.207265,0.232942,0.848221,0.846214,7.15,44,0.542899,0.602371,0.678666,0
37,51,488,quiescent,38,28,14,22.5,8,1,14,192,1,0.150692,0.206974,0.230275,0.847694,0.845847,7.15,44,0.54279,0.60225,0.678493,0
40,42,488,quiescent,30,12,14,16,8,1,14,192,1,0.15073,0.207483,0.232466,0.848133,0.846149,7.15,44,0.542896,0.602369,0.678673,0
44,61,490,quiescent,47,46,14,22.5,8,1,14,192,1,0.150754,0.207404,0.233993,0.848417,0.846358,7.15,44,0.542934,0.602409,0.678721,0
35,54,491,quiescent,54,12,14,23,8,2,14,192,1,0.150709,0.207002,0.231316,0.847888,0.845989,7.15,44,0.542832,0.602297,0.678561,0
59,40,492,quiescent,32.5,17,14,15.5,8,1,14,192,1,0.150753,0.207455,0.233928,0.8484,0.846348,7.15,44,0.54292,0.602392,0.678688,0
52,60,493,quiescent,41.5,35,14,16,8,1,14,192,1,0.150752,0.2074,0.233787,0.848391,0.84633,7.15,44,0.54293,0.602404,0.678709,0
43,60,494,quiescent,28.5,9,14,14.5,8,1,14,192,1,0.150741,0.207274,0.233163,0.848261,0.846245,7.15,44,0.542905,0.602377,0.678675,0
41,39,495,quiescent,40,32,14,25.5,8,1,14,192,1,0.150751,0.207664,0.233738,0.848375,0.846325,7.15,44,0.542929,0.602403,0.67871,0
44,38,496,quiescent,41,34,14,22.5,8,1,14,192,1,0.150729,0.207437,0.232428,0.848132,0.846145,7.15,44,0.542886,0.602357,0.678643,0
37,44,497,quiescent,37,26,14,16.5,8,1,14,192,1,0.150763,0.207736,0.234602,0.848518,0.846441,7.15,44,0.542944,0.602418,0.678731,0
62,54,499,quiescent,41,34,14,19,8,1,14,192,1,0.15076,0.207445,0.234378,0.848484,0.84641,7.15,44,0.54294,0.602415,0.678725,0
37,46,500,quiescent,20.5,41,14,20.5,8,0,14,192,1,0.150736,0.207461,0.232947,0.848204,0.846214,7.15,44,0.54288,0.602348,0.67863,0
45,38,501,quiescent,17,34,14,17,8,0,14,192,1,0.150723,0.207359,0.232012,0.848055,0.846087,7.15,44,0.542874,0.602344,0.678622,0
37,57,502,quiescent,58.5,21,14,37.5,8,1,14,192,1,0.150705,0.20693,0.231041,0.847851,0.845953,7.15,44,0.542828,0.602293,0.678552,0
42,38,503,quiescent,38,28,14,17.5,8,1,14,192,1,0.15075,0.207643,0.23368,0.848364,0.846317,7.15,44,0.542925,0.602399,0.678704,0
37,56,504,quiescent,40.5,33,14,19.5,8,1,14,192,1,0.150697,0.206893,0.230586,0.847761,0.84589,7.15,44,0.542811,0.602275,0.678527,0
47,37,505,quiescent,30.5,13,14,16,8,1,14,192,1,0.150734,0.207376,0.232639,0.848182,0.846173,7.15,44,0.542899,0.602371,0.678657,0
61,56,506,quiescent,34.5,21,14,17,8,1,14,192,1,0.150757,0.207402,0.234149,0.848443,0.846379,7.15,44,0.542935,0.60241,0.678718,0
62,55,507,quiescent,67.5,39,14,17.5,8,3,14,192,1,0.150761,0.207443,0.234449,0.848498,0.84642,7.15,44,0.542943,0.602418,0.678727,0
61,43,508,quiescent,80.5,17,14,22.5,8,4,14,192,1,0.150792,0.207788,0.236433,0.848852,0.84669,7.15,44,0.542985,0.60246,0.678774,0
61,55,509,quiescent,19.5,39,14,19.5,8,0,14,192,1,0.150752,0.207373,0.233859,0.848389,0.846339,7.15,44,0.542925,0.602398,0.678702,0
47,60,510,quiescent,54.5,13,14,18.5,8,2,14,192,1,0.150747,0.20735,0.233514,0.848335,0.846293,7.15,44,0.542921,0.602395,0.6787,0
60,42,511,quiescent,29,10,14,15,8,1,14,192,1,0.150766,0.207578,0.234777,0.848552,0.846464,7.15,44,0.542941,0.602414,0.678718,0
61,48,513,quiescent,31.5,15,14,16.5,8,1,14,192,1,0.150776,0.207635,0.23542,0.84867,0.846552,7.15,44,0.542964,0.60244,0.678756,0
40,41,514,quiescent,28,8,14,28,8,0,14,192,1,0.150742,0.207596,0.233231,0.848278,0.846254,7.15,44,0.542916,0.60239,0.678696,0
37,59,515,quiescent,37.5,27,14,19.5,8,1,14,192,1,0.150724,0.207044,0.23218,0.84807,0.84611,7.15,44,0.542868,0.602336,0.678614,0
42,60,515,quiescent,44.5,41,14,25,8,1,14,192,1,0.150747,0.207296,0.233548,0.848331,0.846298,7.15,44,0.542917,0.60239,0.678692,0
40,60,516,quiescent,27,6,14,27,8,0,14,192,1,0.150746,0.207254,0.233513,0.848322,0.846293,7.15,44,0.542914,0.602387,0.678689,0
46,37,518,quiescent,29,10,14,14,8,1,14,192,1,0.150735,0.207426,0.232757,0.848199,0.84619,7.15,44,0.542902,0.602374,0.678664,0
36,47,519,quiescent,28,8,14,14,8,1,14,192,1,0.150744,0.207502,0.233537,0.848302,0.846294,7.15,44,0.542889,0.602357,0.678642,0
56,60,520,quiescent,28.5,9,14,14.5,8,1,14,192,1,0.150766,0.207493,0.234696,0.848555,0.846454,7.15,44,0.542958,0.602435,0.678751,0
45,60,521,quiescent,41,34,14,23.5,8,1,14,192,1,0.150737,0.207275,0.232936,0.848223,0.846214,7.15,44,0.542901,0.602372,0.678668,0
62,52,522,quiescent,31.5,15,14,16.5,8,1,14,192,1,0.150763,0.207498,0.234597,0.848522,0.84644,7.15,44,0.542944,0.602419,0.67873,0
49,61,523,quiescent,62,28,14,29.5,8,2,14,192,1,0.150776,0.207571,0.235294,0.84867,0.846537,7.15,44,0.542982,0.602461,0.678793,0
37,43,524,quiescent,31.5,15,14,14.5,8,1,14,192,1,0.150779,0.207891,0.235564,0.848697,0.846572,7.15,44,0.542977,0.602455,0.678782,0
38,59,524,quiescent,40,32,14,24.5,8,1,14,192,1,0.150724,0.207065,0.232196,0.848074,0.846112,7.15,44,0.542869,0.602338,0.678617,0
57,60,525,quiescent,35,22,14,15.5,8,1,14,192,1,0.150769,0.207509,0.234899,0.848592,0.846481,7.15,44,0.542966,0.602443,0.678764,0
55,38,526,quiescent,35,22,14,20.5,8,1,14,192,1,0.15075,0.207363,0.233668,0.848367,0.846314,7.15,44,0.542917,0.602389,0.678673,0
62,49,527,quiescent,30.5,13,14,15,8,1,14,192,1,0.15078,0.207666,0.235668,0.848715,0.846585,7.15,44,0.542973,0.60245,0.678771,0
56,39,528,quiescent,32.5,17,14,15,8,1,14,192,1,0.150736,0.207279,0.232857,0.848211,0.846202,7.15,44,0.54289,0.602359,0.678635,0
