location[0],location[1],index,state,age,if_migra,mature,div_time,maxDiv,nDiv,cell_cycle,life_span,prob,prob_0,EGFR,IGF1R,AKT,ERK,a_ERK,a_AKT,GSK3b,IRF1,Gal9,pten
51,62,869,quiescent,170.5,5,14,45,8,2,14,192,1,0.0227408,0.204743,0.239778,0.271074,0.883583,7.15,44,0.341798,0.421408,0.299469,1
67,51,871,quiescent,131,22,14,15,8,2,14,192,1,0.0227241,0.204291,0.237864,0.270718,0.88339,7.15,44,0.341595,0.421292,0.299188,1
47,68,871,alive,178,20,14,22.5,8,4,14,192,0.00908655,0.0227322,0.204732,0.239587,0.270884,0.883573,7.15,44,0.328907,0.41394,0.256341,1
53,63,873,quiescent,161.5,35,14,31.5,8,3,14,192,1,0.0227499,0.204881,0.240492,0.271273,0.883653,7.15,44,0.341943,0.421492,0.299671,1
53,46,870,quiescent,61,26,14,61,8,0,14,192,1,0.0226681,0.203546,0.233635,0.2695,0.882973,7.15,44,0.340807,0.420843,0.298142,1
54,46,873,quiescent,53,10,14,53,8,0,14,192,1,0.0226698,0.203586,0.233819,0.269538,0.882993,7.15,44,0.340819,0.42085,0.298161,1
61,56,879,quiescent,75,6,14,29.5,8,1,14,192,1,0.0227402,0.204631,0.239176,0.271066,0.883517,7.15,44,0.34108,0.420972,0.295042,1
42,67,881,alive,184.5,33,14,20.5,8,5,14,192,0.00909627,0.0227301,0.204676,0.239464,0.270838,0.883563,7.15,44,0.325085,0.411866,0.247942,1
62,56,880,alive,121,2,14,18,8,3,14,192,0.0090807,0.0227176,0.204659,0.23942,0.270558,0.88358,7.15,44,0.318384,0.408388,0.235418,1
45,32,881,quiescent,60,24,14,60,8,0,14,192,1,0.0226665,0.203024,0.233523,0.269466,0.882962,7.15,44,0.340863,0.420878,0.298293,1
61,57,886,quiescent,112,32,14,14,8,3,14,192,1,0.0227512,0.204816,0.240117,0.271305,0.88361,7.15,44,0.34184,0.421427,0.298497,1
44,32,879,quiescent,62.5,29,14,20,8,1,14,192,1,0.0226724,0.203073,0.233992,0.269594,0.883009,7.15,44,0.340925,0.420912,0.298352,1
48,55,881,quiescent,181.5,27,14,38,8,2,14,192,1,0.0227037,0.204088,0.236448,0.270273,0.88325,7.15,44,0.340454,0.420612,0.293995,1
55,46,880,quiescent,54.5,13,14,54.5,8,0,14,192,1,0.0226723,0.203629,0.23405,0.269592,0.883016,7.15,44,0.340843,0.420863,0.298192,1
55,45,878,quiescent,42.5,37,14,42.5,8,0,14,192,1,0.0226746,0.203614,0.234167,0.269641,0.883027,7.15,44,0.34091,0.420903,0.29832,1
42,61,883,quiescent,14.5,29,14,14.5,8,0,14,192,1,0.0227007,0.204207,0.236417,0.270206,0.88325,7.15,44,0.341243,0.421091,0.298757,1
46,35,884,quiescent,89.5,35,14,39.5,8,1,14,192,1,0.0226561,0.203051,0.232823,0.269239,0.882894,7.15,44,0.340708,0.42079,0.298124,1
36,65,886,quiescent,188,40,14,26,8,3,14,192,1,0.0227685,0.204744,0.241329,0.271682,0.883724,7.15,44,0.341397,0.421149,0.295014,1
36,64,887,alive,64,32,14,0.5,8,1,14,192,0,0.0227705,0.167036,0.150147,0.149227,0.87487,7.15,44,0.174382,0.329996,0.145014,1
65,45,885,quiescent,141.5,43,14,31.5,8,2,14,192,1,0.0227047,0.203911,0.236381,0.270295,0.883245,7.15,44,0.341252,0.421094,0.29851,1
41,32,883,quiescent,155.5,23,14,90.5,8,3,14,192,1,0.0226953,0.203277,0.235779,0.27009,0.883185,7.15,44,0.341219,0.421079,0.298685,1
50,61,884,quiescent,98,4,14,27,8,2,14,192,1,0.0227372,0.204667,0.239467,0.270996,0.883552,7.15,44,0.341732,0.421369,0.299368,1
39,67,889,quiescent,147,6,14,84.5,8,2,14,192,1,0.0227576,0.204796,0.240794,0.271443,0.883679,7.15,44,0.342049,0.421552,0.299775,1
48,39,890,quiescent,54,12,14,54,8,0,14,192,1,0.0226492,0.203128,0.232244,0.26909,0.882836,7.15,44,0.340626,0.420744,0.298028,1
60,56,894,quiescent,36.5,25,14,36.5,8,0,14,192,1,0.0227363,0.204634,0.239126,0.27098,0.883517,7.15,44,0.341711,0.421357,0.299261,1
43,31,896,quiescent,82.5,21,14,15,8,3,14,192,1,0.0226854,0.203143,0.234939,0.269876,0.883102,7.15,44,0.3411,0.421012,0.298541,1
48,33,899,quiescent,104.5,17,14,36,8,3,14,192,1,0.0226628,0.203055,0.233211,0.269386,0.88293,7.15,44,0.340866,0.420881,0.298316,1
49,39,903,quiescent,33,18,14,33,8,0,14,192,1,0.0226545,0.203183,0.2326,0.269206,0.882871,7.15,44,0.340723,0.420799,0.298171,1
51,63,904,quiescent,129,18,14,48,8,3,14,192,1,0.0227398,0.204755,0.239733,0.271053,0.883579,7.15,44,0.341788,0.421402,0.299454,1
49,61,902,quiescent,113,34,14,113,8,0,14,192,1,0.0227335,0.204617,0.239214,0.270915,0.883528,7.15,44,0.341636,0.421313,0.299196,1
44,67,904,alive,126.5,13,14,33,8,2,14,192,0.00908699,0.0227333,0.20464,0.239006,0.270914,0.883504,7.15,44,0.338636,0.41951,0.284935,1
47,54,904,quiescent,22,44,14,22,8,0,14,192,1,0.0226784,0.203864,0.234685,0.269722,0.88308,7.15,44,0.340883,0.420884,0.298187,1
66,44,903,alive,190.5,45,14,71.5,8,3,14,192,0.00907572,0.0227051,0.203889,0.236458,0.270304,0.883254,7.15,44,0.34124,0.421087,0.298235,1
43,32,904,quiescent,68.5,41,14,68.5,8,0,14,192,1,0.0226794,0.203133,0.234543,0.269745,0.883064,7.15,44,0.341005,0.420957,0.298434,1
47,70,905,quiescent,149.5,11,14,82.5,8,2,14,192,1,0.0227438,0.204818,0.240062,0.271139,0.883611,7.15,44,0.341843,0.421434,0.299526,1
61,55,906,quiescent,72.5,1,14,72.5,8,0,14,192,1,0.0227281,0.204525,0.238468,0.270802,0.883452,7.15,44,0.341583,0.421283,0.299078,1
44,36,904,quiescent,39.5,31,14,39.5,8,0,14,192,1,0.0226623,0.203131,0.233403,0.269373,0.882954,7.15,44,0.340738,0.420805,0.298145,1
37,54,911,alive,161.5,35,14,50.5,8,2,14,192,0.0090875,0.0227346,0.204227,0.238655,0.270945,0.883462,7.15,44,0.341547,0.421258,0.297738,1
45,31,912,quiescent,188.5,41,14,26.5,8,2,14,192,1,0.0226695,0.20298,0.233644,0.269531,0.88297,7.15,44,0.337492,0.418864,0.282934,1
49,35,912,quiescent,94.5,45,14,19.5,8,1,14,192,1,0.0226675,0.203184,0.233592,0.269487,0.882969,7.15,44,0.340942,0.420925,0.298437,1
68,57,915,quiescent,139.5,39,14,44,8,2,14,192,1,0.0227721,0.204998,0.24186,0.271759,0.883785,7.15,44,0.342273,0.421681,0.300017,1
35,52,915,alive,173,10,14,20,8,3,14,192,0.00908705,0.0227335,0.204278,0.239724,0.270911,0.883588,7.15,44,0.324053,0.411315,0.245787,1
41,31,916,alive,164,40,14,39,8,4,14,192,0.00907136,0.0226942,0.203176,0.235423,0.270069,0.883143,7.15,44,0.33983,0.420242,0.29144,1
50,64,922,quiescent,27,6,14,27,8,0,14,192,1,0.0227408,0.204761,0.239871,0.271075,0.883593,7.15,44,0.341797,0.421407,0.299453,1
45,65,928,alive,90,36,14,17,8,1,14,192,0.00906833,0.0226866,0.204516,0.238236,0.269875,0.883485,7.15,44,0.314701,0.406568,0.230273,1
49,40,930,quiescent,119.5,47,14,119.5,8,0,14,192,1,0.0226523,0.203187,0.232408,0.269157,0.882851,7.15,44,0.34068,0.420775,0.298102,1
51,37,931,quiescent,22.5,45,14,22.5,8,0,14,192,1,0.022679,0.203378,0.234415,0.269736,0.88305,7.15,44,0.341146,0.421043,0.298788,1
67,50,934,quiescent,95.5,47,14,19.5,8,2,14,192,1,0.0227189,0.204184,0.237386,0.270604,0.883343,7.15,44,0.341504,0.42124,0.299036,1
50,37,930,quiescent,65.5,35,14,65.5,8,0,14,192,1,0.0226688,0.20327,0.233664,0.269515,0.882976,7.15,44,0.340973,0.420943,0.298536,1
50,40,931,quiescent,145,2,14,34.5,8,3,14,192,1,0.0226552,0.203262,0.232879,0.269218,0.882903,7.15,44,0.340521,0.420677,0.297149,1
44,31,931,quiescent,82.5,21,14,17,8,2,14,192,1,0.022677,0.203035,0.234159,0.269694,0.88302,7.15,44,0.339557,0.420087,0.291076,1
63,46,930,alive,179,22,14,76.5,8,2,14,192,0.00907565,0.0227049,0.203951,0.236426,0.2703,0.883249,7.15,44,0.341234,0.421083,0.298245,1
68,51,931,quiescent,168,0,14,34.5,8,3,14,192,1,0.0227293,0.204359,0.238349,0.270829,0.883439,7.15,44,0.341654,0.421326,0.299205,1
61,53,930,quiescent,89,34,14,89,8,0,14,192,1,0.022713,0.20429,0.237222,0.270475,0.88333,7.15,44,0.341351,0.42115,0.298758,1
45,34,933,quiescent,15.5,31,14,15.5,8,0,14,192,1,0.0226609,0.203052,0.233187,0.269343,0.88293,7.15,44,0.340761,0.420819,0.298171,1
47,71,937,quiescent,124,8,14,46.5,8,1,14,192,1,0.0227493,0.204865,0.24046,0.27126,0.883649,7.15,44,0.341909,0.421471,0.299586,1
38,54,936,quiescent,151.5,15,14,88.5,8,1,14,192,1,0.0227199,0.204123,0.237691,0.270625,0.883372,7.15,44,0.341562,0.421275,0.299107,1
40,31,939,quiescent,98.5,5,14,79,8,1,14,192,1,0.0227023,0.203291,0.236208,0.270243,0.883226,7.15,44,0.341339,0.421148,0.298816,1
51,64,941,quiescent,181.5,27,14,69,8,2,14,192,1,0.0227418,0.204781,0.239903,0.271097,0.883596,7.15,44,0.341817,0.421419,0.299457,1
67,57,942,quiescent,160.5,33,14,62.5,8,3,14,192,1,0.0227653,0.204947,0.241361,0.27161,0.883736,7.15,44,0.342158,0.421614,0.29983,1
46,71,943,quiescent,126.5,13,14,71.5,8,2,14,192,1,0.0227495,0.204877,0.240496,0.271265,0.883653,7.15,44,0.341914,0.421474,0.299601,1
38,67,944,quiescent,127,14,14,24.5,8,2,14,192,1,0.0227637,0.204805,0.241041,0.271578,0.883698,7.15,44,0.342022,0.421532,0.298717,1
46,32,943,quiescent,70.5,45,14,70.5,8,0,14,192,1,0.0226626,0.202995,0.233204,0.269381,0.88293,7.15,44,0.340828,0.420859,0.298268,1
44,66,944,alive,58.5,21,14,10.5,8,2,14,192,0,0.0227183,0.204512,0.238035,0.264371,0.883835,7.15,44,0.278745,0.391636,0.191981,1
44,65,947,alive,65,34,14,14.5,8,1,14,192,0.00905025,0.0226414,0.204476,0.238006,0.268867,0.883527,7.15,44,0.304214,0.401676,0.216559,1
48,73,944,quiescent,177,18,14,30.5,8,3,14,192,1,0.0227565,0.204909,0.241026,0.271417,0.883705,7.15,44,0.341981,0.421511,0.299572,1
48,54,945,quiescent,110.5,29,14,14.5,8,1,14,192,1,0.0226919,0.203974,0.23555,0.270016,0.883162,7.15,44,0.340929,0.420905,0.297251,1
52,36,946,quiescent,186.5,37,14,65,8,3,14,192,1,0.0226943,0.203512,0.235593,0.270069,0.883166,7.15,44,0.341367,0.421169,0.298961,1
68,50,946,quiescent,145.5,3,14,76,8,2,14,192,1,0.0227214,0.204234,0.237693,0.270659,0.883374,7.15,44,0.341534,0.421256,0.299061,1
64,45,942,quiescent,126.5,13,14,82.5,8,1,14,192,1,0.0227062,0.203946,0.236536,0.270326,0.883261,7.15,44,0.341267,0.421103,0.298465,1
59,49,943,quiescent,62,28,14,62,8,0,14,192,1,0.0226913,0.203931,0.235564,0.270003,0.883167,7.15,44,0.341027,0.420965,0.298329,1
48,32,944,quiescent,126,12,14,84,8,2,14,192,1,0.0226626,0.203014,0.233158,0.269381,0.882924,7.15,44,0.34088,0.42089,0.29837,1
60,49,943,quiescent,32.5,17,14,32.5,8,0,14,192,1,0.0226962,0.203971,0.235897,0.270109,0.883199,7.15,44,0.341098,0.421005,0.298416,1
46,34,944,quiescent,44.5,41,14,44.5,8,0,14,192,1,0.0226582,0.203033,0.232949,0.269286,0.882906,7.15,44,0.340747,0.420812,0.298168,1
36,67,947,alive,135,30,14,33.5,8,3,14,192,0.00910119,0.0227688,0.204761,0.241311,0.27169,0.883722,7.15,44,0.339421,0.419959,0.286387,1
46,70,948,alive,164,40,14,46.5,8,2,14,192,0.00909242,0.0227469,0.204809,0.240102,0.271209,0.883611,7.15,44,0.341403,0.421164,0.296613,1
45,35,956,quiescent,85.5,27,14,85.5,8,0,14,192,1,0.0226587,0.203069,0.233058,0.269295,0.882918,7.15,44,0.340721,0.420796,0.298129,1
45,36,957,quiescent,19.5,39,14,19.5,8,0,14,192,1,0.0226565,0.203084,0.232928,0.269248,0.882906,7.15,44,0.340683,0.420774,0.29809,1
67,44,961,alive,179,22,14,84.5,8,2,14,192,0.00907432,0.0227016,0.203839,0.236171,0.270228,0.883225,7.15,44,0.341204,0.421066,0.298325,1
38,55,959,quiescent,22,44,14,22,8,0,14,192,1,0.0227222,0.204171,0.237853,0.270674,0.883388,7.15,44,0.341602,0.421297,0.299226,1
52,68,958,quiescent,112,32,14,84,8,1,14,192,1,0.0227458,0.204839,0.240128,0.271184,0.883617,7.15,44,0.341918,0.421478,0.299641,1
38,53,955,quiescent,65,34,14,38.5,8,1,14,192,1,0.0227204,0.204094,0.23773,0.270634,0.883376,7.15,44,0.341583,0.421287,0.299142,1
47,72,960,quiescent,178,20,14,146,8,1,14,192,1,0.0227538,0.204907,0.240818,0.271357,0.883684,7.15,44,0.341961,0.421501,0.299638,1
44,64,962,quiescent,33,18,14,33,8,0,14,192,1,0.0227124,0.204433,0.237519,0.270459,0.883361,7.15,44,0.341435,0.421201,0.29906,1
29,65,963,quiescent,165,42,14,20.5,8,3,14,192,1,0.0227141,0.203964,0.237316,0.270498,0.883341,7.15,44,0.341287,0.421111,0.29846,1
65,50,965,quiescent,141,42,14,112,8,1,14,192,1,0.0227195,0.204124,0.237188,0.27062,0.883321,7.15,44,0.341512,0.421244,0.299029,1
59,48,965,quiescent,64.5,33,14,15,8,1,14,192,1,0.0226887,0.203879,0.235366,0.269947,0.883148,7.15,44,0.341003,0.420952,0.298319,1
47,73,970,quiescent,150.5,13,14,122,8,1,14,192,1,0.0227582,0.204943,0.24117,0.271454,0.883718,7.15,44,0.342012,0.421529,0.299685,1
39,30,971,quiescent,124,8,14,89,8,1,14,192,1,0.0227018,0.203225,0.236002,0.270233,0.883203,7.15,44,0.341371,0.421168,0.298859,1
48,30,971,quiescent,188.5,41,14,65,8,2,14,192,1,0.0226611,0.202916,0.232972,0.26935,0.882904,7.15,44,0.340876,0.420888,0.298369,1
37,56,970,quiescent,113.5,35,14,30.5,8,1,14,192,1,0.0227387,0.204319,0.23895,0.271035,0.88349,7.15,44,0.341636,0.42131,0.297939,1
38,68,971,alive,144,0,14,16.5,8,3,14,192,0.00908576,0.0227302,0.204878,0.241605,0.270823,0.883814,7.15,44,0.313751,0.406087,0.228278,1
66,56,971,alive,68.5,41,14,17,8,2,14,192,0.00908141,0.0227194,0.204745,0.240264,0.27059,0.883677,7.15,44,0.315081,0.406741,0.229607,1
52,63,973,quiescent,88.5,33,14,55.5,8,1,14,192,1,0.0227443,0.204811,0.240063,0.27115,0.883611,7.15,44,0.341859,0.421443,0.299557,1
42,31,974,quiescent,29.5,11,14,29.5,8,0,14,192,1,0.0226906,0.203183,0.235335,0.269988,0.883141,7.15,44,0.341161,0.421046,0.298603,1
69,46,975,quiescent,152,16,14,56.5,8,2,14,192,1,0.0226983,0.203878,0.236012,0.270155,0.88321,7.15,44,0.341168,0.421047,0.298536,1
39,53,976,quiescent,57,18,14,57,8,0,14,192,1,0.0227038,0.203956,0.236461,0.270276,0.883252,7.15,44,0.341347,0.421152,0.298902,1
39,63,976,quiescent,45.5,43,14,45.5,8,0,14,192,1,0.0227334,0.204497,0.238869,0.270917,0.88349,7.15,44,0.341688,0.421344,0.299288,1
39,52,977,quiescent,41,34,14,20,8,1,14,192,1,0.022703,0.203914,0.236386,0.270257,0.883244,7.15,44,0.341348,0.421153,0.298915,1
40,29,983,quiescent,184,32,14,82,8,2,14,192,1,0.0226972,0.203102,0.235455,0.270135,0.883147,7.15,44,0.341297,0.421125,0.298729,1
47,31,995,quiescent,64,32,14,64,8,0,14,192,1,0.0226622,0.202958,0.23311,0.269372,0.882919,7.15,44,0.340857,0.420877,0.29833,1
64,50,997,quiescent,77,10,14,28,8,1,14,192,1,0.0227146,0.204107,0.236939,0.270513,0.883298,7.15,44,0.341415,0.421188,0.298869,1
44,47,997,quiescent,92.5,41,14,92.5,8,0,14,192,1,0.0226411,0.203255,0.23171,0.268915,0.882783,7.15,44,0.34042,0.420624,0.297659,1
60,53,1000,quiescent,38.5,29,14,38.5,8,0,14,192,1,0.0227118,0.204277,0.237167,0.270447,0.883325,7.15,44,0.341325,0.421135,0.298718,1
45,71,1000,alive,159,30,14,72,8,3,14,192,0.00910512,0.0227522,0.204909,0.240705,0.271324,0.883673,7.15,44,0.341903,0.421466,0.299212,1
64,52,1001,quiescent,81.5,19,14,81.5,8,0,14,192,1,0.0227171,0.204265,0.23735,0.270565,0.88334,7.15,44,0.34145,0.421208,0.298925,1
40,52,1001,quiescent,37,26,14,37,8,0,14,192,1,0.0226863,0.203776,0.23511,0.269894,0.883119,7.15,44,0.341088,0.421004,0.298559,1
40,51,1002,quiescent,18,36,14,18,8,0,14,192,1,0.0226806,0.203692,0.234658,0.269771,0.883074,7.15,44,0.341016,0.420963,0.298473,1
54,68,1002,quiescent,187.5,39,14,25.5,8,2,14,192,1,0.0227495,0.204884,0.240356,0.271265,0.883638,7.15,44,0.341861,0.421441,0.298844,1
67,56,1016,quiescent,59,22,14,22.5,8,1,14,192,1,0.0227589,0.204776,0.240554,0.271474,0.883651,7.15,44,0.339826,0.420207,0.288465,1
68,56,1018,quiescent,63,30,14,47,8,1,14,192,1,0.0227664,0.204902,0.241301,0.271637,0.883728,7.15,44,0.34223,0.421658,0.299991,1
59,47,1017,quiescent,34,20,14,16.5,8,1,14,192,1,0.0226875,0.203839,0.235256,0.26992,0.883136,7.15,44,0.341001,0.420951,0.298338,1
44,46,1014,quiescent,126.5,13,14,126.5,8,0,14,192,1,0.0226398,0.203214,0.231619,0.268887,0.882774,7.15,44,0.34041,0.420618,0.297655,1
44,45,1014,quiescent,77.5,11,14,77.5,8,0,14,192,1,0.0226394,0.203182,0.231598,0.268876,0.882773,7.15,44,0.340411,0.420619,0.29767,1
60,54,1015,quiescent,89,34,14,89,8,0,14,192,1,0.0227185,0.204386,0.237722,0.270594,0.88338,7.15,44,0.34143,0.421195,0.298868,1
51,61,1014,quiescent,64,32,14,64,8,0,14,192,1,0.0227436,0.204745,0.239968,0.271136,0.883601,7.15,44,0.341848,0.421437,0.299554,1
60,55,1015,quiescent,111,30,14,111,8,0,14,192,1,0.0227269,0.204505,0.238381,0.270776,0.883444,7.15,44,0.341564,0.421272,0.299055,1
46,73,1016,quiescent,139.5,39,14,90,8,2,14,192,1,0.022762,0.204999,0.241502,0.271536,0.883751,7.15,44,0.342053,0.421552,0.299728,1
49,31,1017,quiescent,158.5,29,14,110.5,8,1,14,192,1,0.022665,0.20301,0.23329,0.269433,0.882936,7.15,44,0.340952,0.420933,0.298484,1
48,31,1015,quiescent,46,44,14,14.5,8,1,14,192,1,0.022662,0.202967,0.233074,0.269369,0.882915,7.15,44,0.340881,0.420891,0.298373,1
52,70,1017,quiescent,119.5,47,14,70.5,8,2,14,192,1,0.0227597,0.204949,0.241222,0.271486,0.883724,7.15,44,0.342106,0.421586,0.299878,1
65,51,1018,quiescent,135.5,31,14,110.5,8,1,14,192,1,0.0227183,0.204204,0.2373,0.270592,0.883334,7.15,44,0.341484,0.421228,0.298996,1
38,51,1014,quiescent,65.5,35,14,65.5,8,0,14,192,1,0.0227093,0.203928,0.236827,0.270395,0.883286,7.15,44,0.341471,0.421224,0.299104,1
67,49,1017,quiescent,95,46,14,38.5,8,2,14,192,1,0.0227145,0.204087,0.236963,0.270509,0.8833,7.15,44,0.341383,0.421168,0.298403,1
39,29,1018,quiescent,120,0,14,102,8,1,14,192,1,0.0226974,0.203088,0.235377,0.270139,0.883138,7.15,44,0.341325,0.421142,0.298779,1
40,30,1020,quiescent,124,8,14,46.5,8,1,14,192,1,0.0226986,0.203194,0.235777,0.270165,0.883182,7.15,44,0.341308,0.421131,0.298765,1
45,70,1027,quiescent,82,20,14,16,8,2,14,192,1,0.0227467,0.204841,0.240212,0.271205,0.883624,7.15,44,0.341767,0.421386,0.298674,1
51,65,1028,quiescent,107,22,14,41.5,8,2,14,192,1,0.0227452,0.20482,0.24017,0.27117,0.883622,7.15,44,0.341824,0.421421,0.299274,1
39,31,1030,quiescent,145,2,14,18,8,4,14,192,1,0.0227093,0.203373,0.236837,0.270393,0.883289,7.15,44,0.341237,0.421082,0.297797,1
40,63,1033,quiescent,48.5,1,14,48.5,8,0,14,192,1,0.0227237,0.204426,0.238139,0.270706,0.883419,7.15,44,0.34156,0.421272,0.299143,1
69,51,1034,quiescent,160.5,33,14,16.5,8,3,14,192,1,0.0227368,0.204447,0.239022,0.270992,0.883505,7.15,44,0.341711,0.421357,0.299008,1
52,62,1035,quiescent,57.5,19,14,21,8,1,14,192,1,0.0227478,0.204798,0.240319,0.271227,0.883636,7.15,44,0.332177,0.415757,0.264132,1
45,72,1038,quiescent,178,20,14,62.5,8,2,14,192,1,0.0227584,0.20498,0.241238,0.271458,0.883725,7.15,44,0.341976,0.421507,0.299315,1
60,45,1036,quiescent,66.5,37,14,66.5,8,0,14,192,1,0.0226958,0.203893,0.235911,0.2701,0.883201,7.15,44,0.341154,0.421039,0.298575,1
45,45,1037,quiescent,40,32,14,40,8,0,14,192,1,0.0226382,0.203175,0.231483,0.268851,0.882761,7.15,44,0.340388,0.420605,0.297625,1
45,44,1037,quiescent,70,44,14,70,8,0,14,192,1,0.0226381,0.203148,0.231492,0.268849,0.882762,7.15,44,0.340396,0.420611,0.297655,1
28,64,1041,quiescent,116.5,41,14,116.5,8,0,14,192,1,0.022692,0.203662,0.235445,0.270018,0.883154,7.15,44,0.341019,0.420959,0.298329,1
69,50,1042,quiescent,91.5,39,14,30.5,8,2,14,192,1,0.0227258,0.204294,0.23813,0.270753,0.883417,7.15,44,0.341587,0.421287,0.29911,1
69,54,1036,quiescent,124,8,14,32,8,2,14,192,1,0.0227617,0.204803,0.240988,0.271532,0.883698,7.15,44,0.342155,0.421614,0.299892,1
52,64,1039,quiescent,38,28,14,17.5,8,1,14,192,1,0.0227439,0.204815,0.240028,0.271143,0.883607,7.15,44,0.341864,0.421447,0.299561,1
65,52,1038,alive,121.5,3,14,21.5,8,2,14,192,0.00908807,0.0227096,0.204246,0.23724,0.270398,0.883337,7.15,44,0.32691,0.412857,0.252108,1
50,70,1039,quiescent,147.5,7,14,147.5,8,0,14,192,1,0.0227561,0.204923,0.241001,0.271408,0.883703,7.15,44,0.342039,0.421547,0.29979,1
63,61,1039,quiescent,148,8,14,38,8,4,14,192,1,0.0227804,0.205249,0.242717,0.271938,0.883866,7.15,44,0.342416,0.421764,0.300228,1
70,45,1035,quiescent,148.5,9,14,38.5,8,2,14,192,1,0.0226967,0.203838,0.235974,0.270119,0.883209,7.15,44,0.341131,0.421025,0.298435,1
41,64,1038,quiescent,17,34,14,17,8,0,14,192,1,0.0227218,0.204451,0.238037,0.270664,0.883409,7.15,44,0.341549,0.421266,0.299147,1
36,51,1034,quiescent,186,36,14,75.5,8,1,14,192,1,0.0227273,0.204071,0.238154,0.270786,0.883414,7.15,44,0.341634,0.421314,0.298835,1
41,63,1040,quiescent,27.5,7,14,27.5,8,0,14,192,1,0.0227159,0.204375,0.237576,0.270536,0.883364,7.15,44,0.341461,0.421215,0.299033,1
37,48,1039,quiescent,154.5,21,14,65.5,8,1,14,192,1,0.0226966,0.203702,0.235733,0.270119,0.883174,7.15,44,0.341363,0.421165,0.299034,1
68,49,1043,quiescent,88,32,14,43.5,8,1,14,192,1,0.0227142,0.204119,0.237106,0.270501,0.883316,7.15,44,0.341419,0.421191,0.298893,1
69,45,1044,quiescent,142.5,45,14,28,8,2,14,192,1,0.0226961,0.203823,0.235859,0.270108,0.883196,7.15,44,0.341127,0.421023,0.298429,1
39,28,1045,alive,163,38,14,9.5,8,5,14,192,0,0.022699,0.202834,0.233399,0.260971,0.883525,7.15,44,0.270424,0.388897,0.188431,1
46,72,1047,quiescent,136,32,14,97,8,1,14,192,1,0.0227552,0.204935,0.240958,0.271387,0.883698,7.15,44,0.341977,0.421509,0.299657,1
31,43,1049,quiescent,176,16,14,15.5,8,3,14,192,1,0.0227013,0.203282,0.235452,0.270227,0.883141,7.15,44,0.341253,0.421096,0.298242,1
53,62,1052,alive,159.5,31,14,74.5,8,2,14,192,0.00909495,0.0227532,0.204902,0.240789,0.271345,0.883683,7.15,44,0.341893,0.421459,0.299188,1
59,46,1050,quiescent,31,14,14,31,8,0,14,192,1,0.0226879,0.203817,0.235277,0.269929,0.883138,7.15,44,0.341028,0.420967,0.298398,1
57,55,1050,quiescent,56,16,14,38,8,1,14,192,1,0.0227312,0.204527,0.238843,0.270867,0.883491,7.15,44,0.341625,0.421308,0.299163,1
58,55,1053,quiescent,27.5,7,14,27.5,8,0,14,192,1,0.0227281,0.204505,0.238553,0.270801,0.883462,7.15,44,0.341579,0.421281,0.299092,1
49,42,1054,quiescent,70,44,14,70,8,0,14,192,1,0.0226496,0.203206,0.232148,0.269101,0.882824,7.15,44,0.340624,0.420742,0.297988,1
68,46,1055,quiescent,190,44,14,171.5,8,1,14,192,1,0.0226989,0.203875,0.235991,0.27017,0.883207,7.15,44,0.341187,0.421057,0.298578,1
49,43,1055,quiescent,63.5,31,14,23,8,1,14,192,1,0.0226499,0.203228,0.232126,0.269107,0.882821,7.15,44,0.340617,0.420738,0.297947,1
54,62,1057,alive,130,20,14,22.5,8,3,14,192,0.00909773,0.0227602,0.20498,0.241519,0.271494,0.883758,7.15,44,0.329356,0.414174,0.2568,1
57,58,1059,quiescent,82.5,21,14,26.5,8,2,14,192,1,0.0227562,0.204862,0.240777,0.271411,0.883679,7.15,44,0.342055,0.421556,0.29982,1
50,60,1061,quiescent,129.5,19,14,129.5,8,0,14,192,1,0.0227383,0.20465,0.239503,0.271021,0.883555,7.15,44,0.341772,0.421393,0.299449,1
37,58,1053,alive,151,14,14,64,8,3,14,192,0.00910081,0.0227415,0.204401,0.239237,0.271095,0.883522,7.15,44,0.341744,0.421374,0.298632,1
37,51,1057,alive,153,18,14,67,8,1,14,192,0.0090803,0.0227166,0.203994,0.237424,0.270552,0.883345,7.15,44,0.34143,0.421196,0.298323,1
38,58,1056,quiescent,59.5,23,14,41,8,1,14,192,1,0.0227259,0.204286,0.238156,0.270755,0.883418,7.15,44,0.341635,0.421316,0.299247,1
66,49,1059,alive,80,16,14,5.5,8,2,14,192,0,0.0227195,0.203831,0.229653,0.23986,0.884498,7.15,44,0.229225,0.378585,0.167884,1
47,74,1062,quiescent,91,38,14,35,8,2,14,192,1,0.0227624,0.204969,0.241517,0.271544,0.883753,7.15,44,0.342052,0.421552,0.299723,1
71,49,1060,alive,181,26,14,75,8,3,14,192,0.00909324,0.0227226,0.20424,0.238007,0.270681,0.883406,7.15,44,0.341466,0.421215,0.298509,1
49,30,1062,quiescent,98,4,14,23,8,2,14,192,1,0.0226623,0.202936,0.233039,0.269377,0.88291,7.15,44,0.340912,0.42091,0.298413,1
53,67,1065,alive,119.5,47,14,34.5,8,2,14,192,0.00909312,0.0227486,0.204839,0.240186,0.271247,0.883619,7.15,44,0.339443,0.419983,0.287492,1
49,69,1063,quiescent,66.5,37,14,28.5,8,1,14,192,1,0.0227438,0.204817,0.240083,0.271139,0.883614,7.15,44,0.341848,0.421437,0.29953,1
